19393,77.00,0.00
19393,50.00,0.00
19393,-4.00,0.00
19393,8.00,0.00
19393,-4.00,0.00
19393,78.00,0.00
19393,38.00,0.00
19393,4.00,0.00
19393,54.00,0.00
19393,4.00,0.00
19393,49.00,0.00
19393,-4.00,0.00
19393,-1.00,0.00
19393,31.00,0.00
19393,20.00,0.00
19393,60.00,0.00
19393,-1.00,0.00
19393,24.00,0.00
19393,52.00,0.00
19393,5.00,0.00
19393,69.00,0.00
19393,36.00,0.00
19393,-2.00,0.00
19393,55.00,0.00
19393,210.00,0.00
19393,13.00,0.00
19393,2.00,0.00
19393,11.00,0.00
19393,52.00,0.00
19393,-3.00,0.00
19393,17.00,0.00
19393,1.00,0.00
19393,18.00,0.00
19393,32.00,0.00
19393,-6.00,0.00
19393,13.00,0.00
19393,51.00,0.00
19393,15.00,0.00
19393,-14.00,0.00
19393,8.00,0.00
19393,63.00,0.00
19393,112.00,0.00
19393,16.00,0.00
19393,0.00,0.00
19393,16.00,0.00
19393,32.00,0.00
19393,0.00,0.00
19393,0.00,0.00
19393,50.00,0.00
19393,33.00,0.00
19393,4.00,0.00
19393,-8.00,0.00
19393,39.00,0.00
19393,22.00,0.00
19393,254.00,0.00
19393,32.00,0.00
19393,62.00,0.00
19393,18.00,0.00
19393,11.00,0.00
19393,34.00,0.00
19393,17.00,0.00
19393,64.00,0.00
19393,9.00,0.00
19393,1.00,0.00
19393,18.00,0.00
19393,6.00,0.00
19393,30.00,0.00
19393,54.00,0.00
19393,38.00,0.00
19393,-3.00,0.00
19393,5.00,0.00
19393,41.00,0.00
19393,-2.00,0.00
19393,27.00,0.00
19393,21.00,0.00
19393,64.00,0.00
19393,36.00,0.00
19393,59.00,0.00
19393,-12.00,0.00
19393,11.00,0.00
19393,8.00,0.00
19393,52.00,0.00
19393,-5.00,0.00
19393,-17.00,0.00
19393,-4.00,0.00
19393,30.00,0.00
19393,14.00,0.00
19393,-12.00,0.00
19393,-16.00,0.00
19393,26.00,0.00
19393,77.00,0.00
19393,72.00,0.00
19393,22.00,0.00
19393,-2.00,0.00
19393,0.00,0.00
19393,25.00,0.00
19393,4.00,0.00
19393,,1.00
19393,5.00,0.00
19393,115.00,0.00
19393,40.00,0.00
19393,53.00,0.00
19393,5.00,0.00
19393,53.00,0.00
19393,93.00,0.00
19393,13.00,0.00
19393,11.00,0.00
19393,9.00,0.00
19393,19.00,0.00
19393,3.00,0.00
19393,11.00,0.00
19393,64.00,0.00
19393,71.00,0.00
19393,-8.00,0.00
19393,16.00,0.00
19393,21.00,0.00
19393,-8.00,0.00
19393,3.00,0.00
19393,27.00,0.00
19393,58.00,0.00
19393,8.00,0.00
19393,21.00,0.00
19393,35.00,0.00
19393,24.00,0.00
19393,43.00,0.00
19393,7.00,0.00
19393,-22.00,0.00
19393,29.00,0.00
19393,43.00,0.00
19393,21.00,0.00
19393,-4.00,0.00
19393,-5.00,0.00
19393,17.00,0.00
19393,3.00,0.00
19393,1.00,0.00
19393,21.00,0.00
19393,84.00,0.00
19393,3.00,0.00
19393,28.00,0.00
19393,-7.00,0.00
19393,9.00,0.00
19393,43.00,0.00
19393,54.00,0.00
19393,-8.00,0.00
19393,30.00,0.00
19393,65.00,0.00
19393,20.00,0.00
19393,9.00,0.00
19393,-8.00,0.00
19393,24.00,0.00
19393,11.00,0.00
19393,33.00,0.00
19393,12.00,0.00
19393,36.00,0.00
19393,35.00,0.00
19393,19.00,0.00
19393,-14.00,0.00
19393,15.00,0.00
19393,32.00,0.00
19393,34.00,0.00
19393,19.00,0.00
19393,56.00,0.00
19393,-11.00,0.00
19393,25.00,0.00
19393,22.00,0.00
19393,17.00,0.00
19393,-9.00,0.00
19393,20.00,0.00
19393,4.00,0.00
19393,50.00,0.00
19393,4.00,0.00
19393,16.00,0.00
19393,0.00,0.00
19393,11.00,0.00
19393,65.00,0.00
19393,42.00,0.00
19393,34.00,0.00
19393,72.00,0.00
19393,51.00,0.00
19393,-2.00,0.00
19393,10.00,0.00
19393,0.00,0.00
19393,31.00,0.00
19393,-1.00,0.00
19393,-5.00,0.00
19393,25.00,0.00
19393,-1.00,0.00
19393,-4.00,0.00
19393,-26.00,0.00
19393,0.00,0.00
19393,35.00,0.00
19393,63.00,0.00
19393,268.00,0.00
19393,88.00,0.00
19393,-11.00,0.00
19393,139.00,0.00
19393,176.00,0.00
19393,32.00,0.00
19393,16.00,0.00
19393,39.00,0.00
19393,8.00,0.00
19393,41.00,0.00
19393,54.00,0.00
19393,9.00,0.00
19393,-7.00,0.00
19393,37.00,0.00
19393,48.00,0.00
19393,114.00,0.00
19393,42.00,0.00
19393,23.00,0.00
19393,75.00,0.00
19393,12.00,0.00
19393,59.00,0.00
19393,-16.00,0.00
19393,35.00,0.00
19393,19.00,0.00
19393,-6.00,0.00
19393,51.00,0.00
19393,11.00,0.00
19393,12.00,0.00
19393,3.00,0.00
19393,11.00,0.00
19393,19.00,0.00
19393,-12.00,0.00
19393,49.00,0.00
19393,74.00,0.00
19393,0.00,0.00
19393,-7.00,0.00
19393,41.00,0.00
19393,9.00,0.00
19393,34.00,0.00
19393,37.00,0.00
19393,76.00,0.00
19393,47.00,0.00
19393,52.00,0.00
19393,-9.00,0.00
19393,21.00,0.00
19393,33.00,0.00
19393,28.00,0.00
19393,15.00,0.00
19393,32.00,0.00
19393,11.00,0.00
19393,-7.00,0.00
19393,-1.00,0.00
19393,-3.00,0.00
19393,42.00,0.00
19393,22.00,0.00
19393,-6.00,0.00
19393,96.00,0.00
19393,15.00,0.00
19393,-11.00,0.00
19393,66.00,0.00
19393,-9.00,0.00
19393,34.00,0.00
19393,24.00,0.00
19393,33.00,0.00
19393,3.00,0.00
19393,62.00,0.00
19393,51.00,0.00
19393,31.00,0.00
19393,-6.00,0.00
19393,-4.00,0.00
19393,36.00,0.00
19393,-2.00,0.00
19393,7.00,0.00
19393,50.00,0.00
19393,25.00,0.00
19393,39.00,0.00
19393,0.00,0.00
19393,-14.00,0.00
19393,37.00,0.00
19393,-7.00,0.00
19393,27.00,0.00
19393,-9.00,0.00
19393,-10.00,0.00
19393,50.00,0.00
19393,10.00,0.00
19393,-11.00,0.00
19393,11.00,0.00
19393,27.00,0.00
19393,72.00,0.00
19393,59.00,0.00
19393,19.00,0.00
19393,23.00,0.00
19393,48.00,0.00
19393,49.00,0.00
19393,33.00,0.00
19393,30.00,0.00
19393,34.00,0.00
19393,22.00,0.00
19393,21.00,0.00
19393,118.00,0.00
19393,,1.00
19393,38.00,0.00
19393,21.00,0.00
19393,7.00,0.00
19393,-9.00,0.00
19393,6.00,0.00
19393,13.00,0.00
19393,1.00,0.00
19393,4.00,0.00
19393,36.00,0.00
19393,4.00,0.00
19393,-10.00,0.00
19393,14.00,0.00
19393,70.00,0.00
19393,2.00,0.00
19393,28.00,0.00
19393,69.00,0.00
19393,21.00,0.00
19393,14.00,0.00
19393,34.00,0.00
19393,-10.00,0.00
19393,13.00,0.00
19393,-5.00,0.00
19393,12.00,0.00
19393,0.00,0.00
19393,-6.00,0.00
19393,,1.00
19393,203.00,0.00
19393,,1.00
19393,129.00,0.00
19393,118.00,0.00
19393,131.00,0.00
19393,184.00,0.00
19393,74.00,0.00
19393,35.00,0.00
19393,58.00,0.00
19393,0.00,0.00
19393,24.00,0.00
19393,69.00,0.00
19393,27.00,0.00
19393,-10.00,0.00
19393,54.00,0.00
19393,,1.00
19393,-12.00,0.00
